2005,1,1,0,22,-6,10117,210,77,6,0,0
2005,1,1,1,17,-11,10122,220,72,7,0,-9999
2005,1,1,2,17,-11,10118,220,77,4,0,-9999
2005,1,1,3,11,-11,10122,230,77,7,0,-9999
2005,1,1,4,11,-17,10121,220,82,4,0,-9999
